"All Outlinks"
"Type","Source","Destination","Size (Bytes)","Alt Text","Anchor","Status Code","Status","Follow"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","http://www.facebook.com/sharer.php?u=https://iihnordic.com/blog/spring-cleaning-adwords-account/&t=Spring-cleaning%20your%20AdWords%20account","0","","Share on Facebook","307","HSTS Policy","true"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://twitter.com/share?text=Spring-cleaning%20your%20AdWords%20account&url=https://iihnordic.com/?p=1233","","","Share on Twitter","","","true"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://plus.google.com/share?url=https://iihnordic.com/blog/spring-cleaning-adwords-account/","0","","Share on Google+","302","Found","true"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","http://linkedin.com/shareArticle?mini=true&title=Spring-cleaning%20your%20AdWords%20account&url=https://iihnordic.com/blog/spring-cleaning-adwords-account/","","","Share on Linkedin","","","true"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","http://www.frictionless-commerce.com/","","","Rishi Rawat","","","false"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"IMG","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/uploads/2017/10/iihnordic-340x156-sans.png","15724","IIH Nordic","","200","OK","true"
"IMG","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/uploads/ADWORDS_SPRING_CLEAN.png_komprimeret-336x2231.png","42755","","","200","OK","true"
"IMG","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/uploads/image1-250x1401.png","15567","","","200","OK","true"
"IMG","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/uploads/Google-360-picture-80x80.png","7486","Google 360","","200","OK","true"
"IMG","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/uploads/PowerBI-Yellow-336x2231-80x80.jpg","2099","","","200","OK","true"
"CSS","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_0d8acfe9397f6e73eb6e9659710bd994.css","0","","","200","OK","true"
"CSS","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_8e04b3ee5cd6c41e7be5498ccdffe25c.css","1636","","","200","OK","true"
"CSS","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_fb0a95a1ed5dcf43010c1bee755162fe.css","1099","","","200","OK","true"
"CSS","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://fonts.googleapis.com/css?family=Lato:300,400,700","0","","","200","OK","true"
"CSS","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://fonts.googleapis.com/css?family=Poppins:300,regular,500,600,700&subset=latin%2Clatin-ext","0","","","200","OK","true"
"JS","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-includes/js/jquery/jquery.js?ver=1.12.4","0","","","200","OK","true"
"JS","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/plugins/flow-flow/js/require-utils.js?ver=3.2.0","0","","","200","OK","true"
"JS","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/wp-content/cache/autoptimize/js/autoptimize_afae766354132bc377aad791e9782bf6.js","0","","","200","OK","true"
"HTML Canonical","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/blog/spring-cleaning-adwords-account/","96757","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.dk/blog/lav-foraarsrengoering-paa-din-adwords-konto-og-dit-skrivebord/","90252","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/blog/spring-cleaning-adwords-account/","https://iihnordic.com/blog/spring-cleaning-adwords-account/","96757","","","200","OK","true"
"HTTP Redirect","https://www.tryg.dk/","https://tryg.dk/","","","","","","true"
"HTTP Redirect","https://plus.google.com/share?url=https://iihnordic.com/blog/machine-learning-hesitate-lose/","https://plus.google.com/up/?continue=https://plus.google.com/share?url%3Dhttps://iihnordic.com/blog/machine-learning-hesitate-lose/","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents","https://www.slideshare.net/IIHEvents","31509","","","200","OK","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents","https://es.slideshare.net/IIHEvents","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents","https://fr.slideshare.net/IIHEvents","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents","https://de.slideshare.net/IIHEvents","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents","https://pt.slideshare.net/IIHEvents","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents","https://www.slideshare.net/IIHEvents","31509","","","200","OK","true"
"HSTS Redirect","http://www.facebook.com/sharer.php?u=https://iihnordic.com/blog/power-bi-gather-business-intelligence/&t=Power%20BI%20–%20Gather%20your%20Business%20Intelligence","https://www.facebook.com/sharer.php?u=https://iihnordic.com/blog/power-bi-gather-business-intelligence/&t=Power%20BI%20–%20Gather%20your%20Business%20Intelligence","","","","","","true"
"HTML_HREFLANG","https://iihnordic.se/services/digital-marknadsfoering/google-adwords-annonsering/","https://iihnordic.dk/services/markedsfoering/google-adwords/","93512","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.se/services/digital-marknadsfoering/google-adwords-annonsering/","https://iihnordic.com/services/digital-marketing/google-adwords-advertising/","93569","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.se/services/digital-marknadsfoering/google-adwords-annonsering/","https://iihnordic.se/services/digital-marknadsfoering/google-adwords-annonsering/","93062","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.se/teknologi/google-doubleclick/","https://iihnordic.dk/teknologi/google-doubleclick/","91773","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.se/teknologi/google-doubleclick/","https://iihnordic.com/technology/google-doubleclick/","91780","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.se/teknologi/google-doubleclick/","https://iihnordic.se/teknologi/google-doubleclick/","91298","","","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/","111707","IIH Nordic","","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/about-us/","85794","","About Us","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/about-us/we-are-iih-nordic/","173353","","We are IIH Nordic","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/about-us/career/","77171","","Career","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/about-us/4-days-work-week/","92370","","4 Day Work Week","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/services/","94093","","Services","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/services/strategy/","87141","","Strategy","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/services/data-insights/","110546","","Data & Insights","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/services/digital-marketing/","114457","","Digital Marketing","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/education/","96389","","Education","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/cases/","132090","","Cases","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/technology/","106843","","Technology","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/","89206","","Events","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","Web Analytics Wednesday","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/measure-camp/","75667","","Measure Camp","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/digital-impact-forum/","106149","","Digital Impact Forum","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/blog/","100563","","Blog","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/contact/","83939","","Contact","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/speakers/anders-dalgaard/","73706","","Menu","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","See the full program","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/about-us/cookies/","75181","","Cookies","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/about-us/terms-of-use/","77605","","Terms of Use","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/about-us/privacy-policy/","75074","","Privacy","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/speakers/anders-dalgaard/","73706","","Scroll to top","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://www.linkedin.com/in/anders-dalgaard-1b364146/","1461","","","999","Request denied","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://www.eventbrite.com/e/web-analytics-wednesday-copenhagen-2018-2-tickets-43392343668","158311","","Sign up for WAW CPH","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/events/speakers/anders-dalgaard/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"IMG","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/wp-content/uploads/2017/10/iihnordic-340x156-sans.png","15724","IIH Nordic","","200","OK","true"
"IMG","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/wp-content/uploads/Anders-Dalgaard-300x300.jpg","9963","Anders Dalgaard","","200","OK","true"
"CSS","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_0d8acfe9397f6e73eb6e9659710bd994.css","0","","","200","OK","true"
"CSS","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_8e04b3ee5cd6c41e7be5498ccdffe25c.css","1636","","","200","OK","true"
"CSS","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_fb0a95a1ed5dcf43010c1bee755162fe.css","1099","","","200","OK","true"
"CSS","https://iihnordic.com/events/speakers/anders-dalgaard/","https://fonts.googleapis.com/css?family=Lato:300,400,700","0","","","200","OK","true"
"CSS","https://iihnordic.com/events/speakers/anders-dalgaard/","https://fonts.googleapis.com/css?family=Poppins:300,regular,500,600,700&subset=latin%2Clatin-ext","0","","","200","OK","true"
"JS","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/wp-includes/js/jquery/jquery.js?ver=1.12.4","0","","","200","OK","true"
"JS","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/wp-content/plugins/flow-flow/js/require-utils.js?ver=3.2.0","0","","","200","OK","true"
"JS","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/wp-content/cache/autoptimize/js/autoptimize_548134e2aaab5872b285bf08dcc6e3f8.js","0","","","200","OK","true"
"HTML Canonical","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/speakers/anders-dalgaard/","73706","","","200","OK","true"
"HTML_HREFLANG","https://iihnordic.com/events/speakers/anders-dalgaard/","https://iihnordic.com/events/speakers/anders-dalgaard/","73706","","","200","OK","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","https://www.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","161565","","","200","OK","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","https://es.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","https://fr.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","https://de.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","https://pt.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","","","","","","true"
"HTML_HREFLANG","https://www.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","https://www.slideshare.net/IIHEvents/disney-yapa-data-for-everyone","161565","","","200","OK","true"
"HTTP Redirect","https://www.gartner.com/smarterwithgartner/top-trends-in-the-gartner-hype-cycle-for-emerging-technologies-2017","https://www.gartner.com/smarterwithgartner/top-trends-in-the-gartner-hype-cycle-for-emerging-technologies-2017/","","","","","","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/","111707","IIH Nordic","","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/about-us/","85794","","About Us","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/about-us/we-are-iih-nordic/","173353","","We are IIH Nordic","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/about-us/career/","77171","","Career","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/about-us/4-days-work-week/","92370","","4 Day Work Week","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/services/","94093","","Services","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/services/strategy/","87141","","Strategy","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/services/data-insights/","110546","","Data & Insights","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/services/digital-marketing/","114457","","Digital Marketing","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/education/","96389","","Education","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/cases/","132090","","Cases","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/technology/","106843","","Technology","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/events/","89206","","Events","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/events/web-analytics-wednesday/","100711","","Web Analytics Wednesday","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/events/measure-camp/","75667","","Measure Camp","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/events/digital-impact-forum/","106149","","Digital Impact Forum","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/","100563","","Blog","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/contact/","83939","","Contact","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/effective-use-r-digital-analytics/","91526","","Menu","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/effective-use-r-digital-analytics/","91526","","Effective use of R in Digital Analytics","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/google-analytics/","78496","","Google Analytics","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/Effective_Application_of_the_R_Language_Blog_Post-336x2231.png","105028","","","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/effective-use-r-digital-analytics/","91526","","0 Comments","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/effective-use-r-digital-analytics/","91526","","Cancel reply","200","OK","false"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/tensorflow-brings-machine-learning-everywhere/","91690","","Tensorflow brings machine learning everywhere","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/machine-learning-meets-the-cloud-intelligent-prefetching/","100852","","Machine Learning meets the Cloud: Intelligent Prefetching","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/getting-started-artificial-intelligence/","94268","","Getting Started with Artificial Intelligence","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/work-digital-analytics-gdpr/","92910","","How to work with digital analytics after GDPR","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/does-machine-learning-make-sense-for-your-business/","91287","","Does Machine Learning make sense for your Business? Yes!","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/machine-learning-meets-the-cloud-intelligent-prefetching/","100852","","Machine Learning meets the Cloud: Intelligent Prefetching","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/business-intelligence/","75459","","Business Intelligence","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/content-marketing/","75176","","Content Marketing","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/google-adwords/","75431","","Google AdWords","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/google-analytics/","78496","","Google Analytics","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/machine-learning/","88195","","Machine Learning","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/news/","75803","","News","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/seo/","75168","","SEO","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/social/","75853","","Social Media","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/tag-management-systems/","79200","","Tag Management Systems","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/category/analytics/","75859","","Web Analytics","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/about-us/cookies/","75181","","Cookies","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/about-us/terms-of-use/","77605","","Terms of Use","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/about-us/privacy-policy/","75074","","Privacy","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/speak-language-facebook-followers/","89146","","Do you speak the same language as your Facebook followers?","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/blog/effective-use-r-digital-analytics/","91526","","Scroll to top","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.dk/blog/effective-use-of-r-in-digital-analytics/","93700","","Danish","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","http://www.dartistics.com/","30796","","www.dartistics.com","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://earlconf.com/london/","296","","EARL","302","Found","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","http://code.markedmondson.me/predictClickOpenCPU/supercharge.html","3918832","","Super-charging websites using a real-time R API","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","http://spark.rstudio.com/","40825","","sparklyR","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://godatadriven.com/","35216","","GoDataDriven","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","http://blog.revolutionanalytics.com/2016/09/reflections-on-earl-london-2016.html","30061","","Microsoft R","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://www.beazley.com/london_market.html","86973","","beazley","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://twitter.com/MagdaPiatkowska","452001","","@magdapiatkowsa","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","http://www.facebook.com/sharer.php?u=https://iihnordic.com/blog/effective-use-r-digital-analytics/&t=Effective%20use%20of%20R%20in%20Digital%20Analytics","0","","Share on Facebook","307","HSTS Policy","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://twitter.com/share?text=Effective%20use%20of%20R%20in%20Digital%20Analytics&url=https://iihnordic.com/?p=1224","","","Share on Twitter","","","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://plus.google.com/share?url=https://iihnordic.com/blog/effective-use-r-digital-analytics/","0","","Share on Google+","302","Found","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","http://linkedin.com/shareArticle?mini=true&title=Effective%20use%20of%20R%20in%20Digital%20Analytics&url=https://iihnordic.com/blog/effective-use-r-digital-analytics/","","","Share on Linkedin","","","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","http://www.frictionless-commerce.com/","","","Rishi Rawat","","","false"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://www.linkedin.com/company/iih-nordic","1461","","Linkedin","999","Request denied","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://www.facebook.com/iihnordic/","2767508","","Facebook","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://twitter.com/IIH_Nordic","418832","","Twitter","200","OK","true"
"AHREF","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://www.youtube.com/user/iihnordic","299391","","Youtube","200","OK","true"
"IMG","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/2017/10/iihnordic-340x156-sans.png","15724","IIH Nordic","","200","OK","true"
"IMG","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/Effective_Application_of_the_R_Language_Blog_Post-336x2231.png","105028","","","200","OK","true"
"IMG","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/earlstart-1-845x321.jpg","38230","","","200","OK","true"
"IMG","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/telegraph-845x321.jpg","22297","","","200","OK","true"
"IMG","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/ebay-845x321.jpg","21929","","","200","OK","true"
"IMG","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/ebay2-1-845x321.jpg","22020","","","200","OK","true"
"IMG","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/neuralnets-845x321.jpg","24141","","","200","OK","true"
"IMG","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/uploads/Facebook_Know_Your_Audience-336x2231-1-80x80.png","5990","","","200","OK","true"
"CSS","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_0d8acfe9397f6e73eb6e9659710bd994.css","0","","","200","OK","true"
"CSS","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_8e04b3ee5cd6c41e7be5498ccdffe25c.css","1636","","","200","OK","true"
"CSS","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-content/cache/autoptimize/css/autoptimize_fb0a95a1ed5dcf43010c1bee755162fe.css","1099","","","200","OK","true"
"CSS","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://fonts.googleapis.com/css?family=Lato:300,400,700","0","","","200","OK","true"
"CSS","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://fonts.googleapis.com/css?family=Poppins:300,regular,500,600,700&subset=latin%2Clatin-ext","0","","","200","OK","true"
"JS","https://iihnordic.com/blog/effective-use-r-digital-analytics/","https://iihnordic.com/wp-includes/js/jquery/jquery.js?ver=1.12.4","0","","","200","OK","true"
